OBJECTID,GlobalID,type,source,poly_DateCurrent,mission,incident_name,incident_number,area_acres,description,FireDiscoveryDate,CreationDate,EditDate,displayStatus
1100,e5367b0c-f1df-45a1-ba2b-ea1068dd4ddb,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/14 17:40:10+00,LINE,LINE,4a605bd7-e9ec-42a7-8a86-3bc47a795382,38200.98,Infrared Image,,,,Inactive
1101,c89808a5-6a61-4ffc-a700-9aa7d285006d,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/14 18:30:13+00,BRIDGE,BRIDGE,928c4da9-5ad6-4e0c-a3a4-2c36ffef7223,53638.33,Infrared Image,,,,Inactive
1102,633263f8-30ad-4862-9a9b-144f7f4f5acb,Heat Perimeter,NIFC,2024/08/13 01:27:57+00,2024-CATNR-001767,ANITA,2024-CATNR-001767,20.2368412105794,Wildfire Daily Fire Perimeter,2024/08/12 20:29:00+00,2024/09/14 21:17:39+00,2024/09/14 21:39:26+00,Inactive
1103,788456e6-df23-463a-a487-882f3fcde491,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/14 22:15:34+00,LINE,LINE,4a605bd7-e9ec-42a7-8a86-3bc47a795382,38417.08,Infrared Image,,,,Inactive
1104,3216d1d2-7f2c-421c-acf4-cab1d5a2e224,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/14 22:45:10+00,BRIDGE,BRIDGE,928c4da9-5ad6-4e0c-a3a4-2c36ffef7223,53783.01,Infrared Image,,,,Inactive
1105,aec14b72-4a8c-4278-b70d-f2f1d5b4f1d1,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/14 23:15:12+00,COFFEE POT,COFFEE POT,62a5db78-38a8-4b54-8f7c-664db0783e9c,14081.72,Infrared Image,,,,Inactive
1106,733998dd-a952-45c6-b098-97f28238db72,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/15 00:21:50+00,Bell,Bell,92632b18-8c42-4d10-bca5-3ff139ce3d8f,14.13,Mixed Methods,,,,Inactive
1107,64e47555-c878-4b14-a377-a238f6a22a12,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/15 01:33:06+00,Bridge,Bridge,,2.66,Mixed Methods,,,,Inactive
1108,615db8c7-57cc-4962-975c-f2262c76eade,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/15 01:33:06+00,Bridge,Bridge,,2.66,Mixed Methods,,,,Inactive
1109,fdf2310e-c414-415c-964b-195212f89c58,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/15 18:15:55+00,COFFEE POT,COFFEE POT,62a5db78-38a8-4b54-8f7c-664db0783e9c,14085.73,Infrared Image,,,,Inactive
1110,3e627bb3-9761-4be6-b9c8-54646271bb3b,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/15 19:00:49+00,BRIDGE,BRIDGE,928c4da9-5ad6-4e0c-a3a4-2c36ffef7223,54032.74,Infrared Image,,,,Inactive
1111,542d11c8-6e2a-4059-bcc8-ac6f4dbeefcd,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/15 19:30:23+00,LINE,LINE,4a605bd7-e9ec-42a7-8a86-3bc47a795382,38602.58,Infrared Image,,,,Inactive
1112,9f91671a-19a0-4d59-b0ec-4402d7a0579a,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/15 23:15:00+00,LINE,LINE,4a605bd7-e9ec-42a7-8a86-3bc47a795382,38803.87,Infrared Image,,,,Inactive
1113,98ceb555-efcb-4c51-972f-113df702934c,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/16 00:00:59+00,BRIDGE,BRIDGE,928c4da9-5ad6-4e0c-a3a4-2c36ffef7223,54091.82,Infrared Image,,,,Inactive
1114,068cfed6-1061-4566-8d06-686fee68ea4c,Heat Perimeter,NIFC,2024/09/16 23:08:36+00,2024-CACDD-012948,KUMMEYAAY,2024-CACDD-012948,0.1,Wildfire Daily Fire Perimeter,2024/09/16 18:08:36+00,2024/09/16 18:32:43.916+00,2024/09/18 01:04:32.539+00,Inactive
1115,8f0211ba-b036-4d85-924d-9d22e97ff0fe,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/18 23:52:11+00,LINE,LINE,4a605bd7-e9ec-42a7-8a86-3bc47a795382,39231.6,Infrared Image,,,,Inactive
1116,873da3bc-8cc0-4ca1-810a-46339fd5067e,Heat Perimeter,NIFC,,2024-CAANF-243334,BRIDGE,2024-CAANF-243334,54877.1732131825,Wildfire Daily Fire Perimeter,2024/09/08 21:12:00+00,2024/09/17 18:24:49+00,2024/09/21 18:08:50+00,Inactive
1117,78f9757c-bbe6-4c62-bb8a-02fa3a47226a,Heat Perimeter,NIFC,2024/09/06 02:51:29+00,2024-CASDU-020694,OAK 11,2024-CASDU-020694,0.01,Wildfire Daily Fire Perimeter,2024/09/05 21:51:29+00,2024/09/05 22:02:44.557+00,2024/09/23 19:51:32.985+00,Inactive
1118,1dbd3989-697e-4f0e-b1d2-47c4308ecc64,Heat Perimeter,FIRIS,2024/09/29 00:35:20.396+00,CA-LAC-CINDY-N43U,,,13.22294868574,FIRIS Perimeter,,2024/09/29 00:31:20+00,,Inactive
1119,8666b34e-db01-494d-9181-715bd50612f5,Heat Perimeter,FIRIS,2024/09/29 20:59:19.128+00,CA-SBC-RIDGE-N43U,,,16.8787403491202,FIRIS Perimeter,,2024/09/29 20:58:01+00,,Inactive
1120,cae00013-b13a-4df6-bf23-d288b4be0f47,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/29 19:04:00+00,HAPPY,HAPPY,6f24a509-17cb-44a2-95c8-cfd7b65b8e64,845.56,Infrared Image,,,,Inactive
1121,d9027644-093e-446d-9bf3-c2bcf7f21ad7,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/29 22:08:00+00,HAPPY,HAPPY,6f24a509-17cb-44a2-95c8-cfd7b65b8e64,954.38,Infrared Image,,,,Inactive
1122,168754ab-05c2-4f54-873c-3a77f420a500,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/29 21:23:00+00,LINE,LINE,4a605bd7-e9ec-42a7-8a86-3bc47a795382,40219.12,Infrared Image,,,,Inactive
1123,7a511185-d338-4823-9bda-510008e58241,Heat Perimeter,FIRIS,2024/09/30 05:57:12.842+00,CA-BDF-LINE-N43U,,,42836.6371480473,FIRIS Perimeter,,2024/09/30 05:52:06+00,,Inactive
1124,48dd0175-b1c1-4173-869d-94c1a8c6d0ad,Heat Perimeter,FIRIS,2024/09/30 22:02:26.063+00,CA-AEU-TIGER-N57B,,,3.69532465692421,FIRIS Perimeter,,2024/09/30 22:00:01+00,,Inactive
1125,5b33152e-66aa-4608-97e5-cca52b06c960,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/30 21:24:00+00,LINE,LINE,4a605bd7-e9ec-42a7-8a86-3bc47a795382,43458.82,Infrared Image,,,,Inactive
1126,40077b39-904b-4852-b007-64d3d522abca,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/30 21:59:00+00,BRIDGE,BRIDGE,928c4da9-5ad6-4e0c-a3a4-2c36ffef7223,54876.26,Infrared Image,,,,Inactive
1127,5d320964-b396-42c0-a66f-e3bcd789b7d2,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/09/30 21:59:00+00,BRIDGE,BRIDGE,928c4da9-5ad6-4e0c-a3a4-2c36ffef7223,54876.26,Infrared Image,,,,Inactive
1128,14b077d7-3e46-45d1-8f5f-4df4afd8037c,Heat Perimeter,FIRIS,2024/10/01 06:08:25.990+00,CA-BDF-LINE-N43U,,,412.6137296897,FIRIS Perimeter,,2024/10/01 06:06:45+00,,Inactive
1129,bb2aa923-b740-4b41-8de0-a2197e6a26d8,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/02 02:15:55+00,LINE,LINE,4a605bd7-e9ec-42a7-8a86-3bc47a795382,43846.88,Infrared Image,,,,Inactive
1130,37658f3a-e6d4-4a45-a414-3a27b3c6dc95,Heat Perimeter,FIRIS,2024/10/02 21:25:59.587+00,CA-STF-PEAK-N57B,,,18.3879753374469,FIRIS Perimeter,,2024/10/02 21:25:08+00,,Inactive
1131,db0da09e-bfa4-44e3-b818-8881a18a6ce3,Heat Perimeter,FIRIS,2024/10/02 22:58:24.062+00,CA-HUU-BEAR-N57B,,,17.7922346519357,FIRIS Perimeter,,2024/10/02 22:56:09+00,,Inactive
1132,5e42fa75-d348-4920-a832-82016647d49b,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/03 19:33:47+00,PUMPKIN PRAIRIE,PUMPKIN PRAIRIE,0808538E-417F-4385-8216-637453135415,44.31,Infrared Image,,,,Inactive
1133,053c178f-1700-47eb-90d4-b34cd06ae8d4,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/03 19:33:35+00,PUMPKIN PRAIRIE,PUMPKIN PRAIRIE,0808538e-417f-4385-8216-637453135415,44.31,Infrared Image,,,,Inactive
1134,4c051f92-fe22-4a4a-b13b-8bb04088b5b7,Heat Perimeter,NIFC,2024/05/29 00:14:00+00,2024-CALPF-001083,HILL,2024-CALPF-001083,0.1,Wildfire Daily Fire Perimeter,2024/05/28 19:14:00+00,2024/06/19 17:52:10.391+00,2024/10/03 20:39:58.546+00,Inactive
1135,bbb0d376-7703-4ade-99ef-3de69b5a6423,Heat Perimeter,FIRIS,2024/10/03 21:24:22.643+00,CA-VNC-FELICIA-N43U,,,239.155009931386,FIRIS Perimeter,,2024/10/03 21:15:42+00,,Inactive
1136,d8aa2362-f5ff-4105-92fd-2ab33de10b29,Heat Perimeter,FIRIS,2024/10/03 22:05:16.663+00,CA-VNC-FELICIA-N43U,,,292.897373079197,FIRIS Perimeter,,2024/10/03 22:04:11+00,,Inactive
1137,f5fdc3e7-b30a-4814-951f-09cd426e1f12,Heat Perimeter,FIRIS,2024/10/04 20:11:14.078+00,CA-LNU-GLENHAVEN-N57B,,,122.84909696347,FIRIS Perimeter,,2024/10/04 20:10:23+00,,Inactive
1138,9ab5a3fc-ae20-4d44-8719-29b103078f6f,Heat Perimeter,FIRIS,2024/10/04 21:09:58.577+00,CA-LNU-GLENHAVEN-N57B,,,222.179535010996,FIRIS Perimeter,,2024/10/04 21:08:36+00,,Inactive
1139,cd81e200-b707-4323-8d61-56937aac50f5,Heat Perimeter,FIRIS,2024/10/04 22:18:36.989+00,CA-LNU-GLENHAVEN-N57B,,,293.712267111379,FIRIS Perimeter,,2024/10/04 22:17:27+00,,Inactive
1140,cd2b5681-117e-4e4c-8e9e-d527745d6acd,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/05 00:22:22+00,GLENHAVEN,GLENHAVEN,E167C0C1-0CE1-45D4-BA88-9D1D292DAB01,403.23,Infrared Image,,,,Inactive
1141,faf0ccbf-d6d2-48c6-a334-a16616b75852,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/05 18:19:00+00,GLENHAVEN,GLENHAVEN,e167c0c1-0ce1-45d4-ba88-9d1d292dab01,417.44,Infrared Image,,,,Inactive
1142,8630e9bb-50ef-4c63-a0c2-82058d759598,Heat Perimeter,FIRIS,2024/10/05 23:43:56.217+00,CA-NEU-DUTCH-N57B,,,23.1493362526191,FIRIS Perimeter,,2024/10/05 23:43:10+00,,Inactive
1143,750afd55-9dff-460d-a03e-34bba3552221,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/06 15:15:00+00,DUTCH,DUTCH,d2aaa104-f74d-4cad-ae17-19436d64d352,28.3,Infrared Image,,,,Inactive
1144,6217d580-9d63-4448-8908-c657f40177c7,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/06 15:40:00+00,GLENHAVEN,GLENHAVEN,e167c0c1-0ce1-45d4-ba88-9d1d292dab01,403.23,Infrared Image,,,,Inactive
1145,3cb4594f-4765-4005-91e7-86557e7d494b,Heat Perimeter,FIRIS,2024/10/06 22:01:05.060+00,CA-NOD-TULEDAD-N57B,,,421.360543807476,FIRIS Perimeter,,2024/10/06 21:59:04+00,,Inactive
1146,08a6f8d0-6da0-4306-83ac-dd0569962de0,Heat Perimeter,FIRIS,2024/10/07 06:45:28.793+00,CA-HUU-WOOD-N57B,,,24.9880613886635,FIRIS Perimeter,,2024/10/07 06:44:09+00,,Inactive
1147,f0ee4e1c-4131-4f95-8434-b9b92b127afa,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/07 17:26:00+00,GLENHAVEN,GLENHAVEN,e167c0c1-0ce1-45d4-ba88-9d1d292dab01,417.45,Infrared Image,,,,Inactive
1148,f9d62495-403e-4925-ab4f-dd99c26f0aeb,Heat Perimeter,FIRIS,2024/10/07 22:57:00.956+00,CA-SDU-POSTA-N43U,,,228.139588259465,FIRIS Perimeter,,2024/10/07 22:55:58+00,,Inactive
1149,73f58de3-3424-43cb-99d4-07ad64beaf53,Heat Perimeter,FIRIS,2024/10/07 23:27:35.207+00,CA-SDU-POSTA-N43U,,,281.574405900826,FIRIS Perimeter,,2024/10/07 23:26:32+00,,Inactive
1150,f6fc4f38-73e5-4108-ae4e-6a92524b04f3,Heat Perimeter,FIRIS,2024/10/08 21:59:55.836+00,CA-LMU-CEMETERY-N57B,,,56.3688640157203,FIRIS Perimeter,,2024/10/08 21:26:40+00,,Inactive
1151,1db5e423-7803-453f-a658-8b758c44f034,Heat Perimeter,FIRIS,2024/10/08 21:59:55.734+00,CA-SHU-CASSEL-N57B,,,0.25638404098718,FIRIS Perimeter,,2024/10/08 21:55:48+00,,Inactive
1152,20ec86da-de68-4407-a93c-9a1a4e13b30e,Heat Perimeter,FIRIS,2024/10/09 00:29:28.523+00,CA-BEU-PINEY-N43U,,,175.664135005502,FIRIS Perimeter,,2024/10/08 23:05:57+00,,Inactive
1153,4c09e917-001b-4b03-970a-a0d1e9b8d0a9,Heat Perimeter,FIRIS,2024/10/09 00:39:32.010+00,CA-BEU-PINEY-N43U,,,130.199992752431,FIRIS Perimeter,,2024/10/09 00:28:34+00,,Inactive
1154,a1b6d421-4db5-48c4-8e7d-7c0e8ec8b1c4,Heat Perimeter,FIRIS,2024/10/09 01:04:21.565+00,CA-BEU-PINEY-N43U,,,155.564295622157,FIRIS Perimeter,,2024/10/09 01:02:45+00,,Inactive
1155,29982a87-d260-41d9-a5ac-f9ba36b5246d,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/09 17:00:00+00,PINEY,PINEY,e18000e1-a0ab-4287-8590-a6b4177e4a86,221.4,Infrared Image,,,,Inactive
1156,ba70cce9-1838-47a5-869a-c8fe5f8715c5,Heat Perimeter,FIRIS,2024/10/09 21:13:29.150+00,CA-RRU-BAHRMAN-N43U,,,110.349305159863,FIRIS Perimeter,,2024/10/09 21:12:17+00,,Inactive
1157,4608a2ff-86ac-455a-afd2-3f13093dfad0,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/09 21:35:50+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,73.82,Infrared Image,,,,Inactive
1158,c9b87d4a-23cf-4be7-8252-dbd414a3fd90,Heat Perimeter,FIRIS,2024/10/09 22:22:21.191+00,CA-SHF-SHOE-N57B,,,199.488975887092,FIRIS Perimeter,,2024/10/09 22:21:17+00,,Inactive
1159,f7290eae-c294-4994-9746-a6370ff86bc9,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/09 21:10:45+00,Gore Ranch VMP,Gore Ranch VMP,,104,Mixed Methods,,,,Inactive
1160,4abed881-6afd-47fe-8d30-7392741d3844,Heat Perimeter,FIRIS,2024/10/09 23:45:01.411+00,CA-LNU-WIGHT-N57B,,,4.24063970652129,FIRIS Perimeter,,2024/10/09 23:43:47+00,,Inactive
1161,1e945400-093a-463f-912d-781399410068,Heat Perimeter,FIRIS,2024/10/11 20:46:18.828+00,CA-RRU-MILES-N43U,,,23.3400828553982,FIRIS Perimeter,,2024/10/11 20:44:31+00,,Inactive
1162,f085cf3f-3a02-422c-9489-9ff928a6f70b,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/11 20:45:00+00,CanadaVMP,CanadaVMP,,63.82,Mixed Methods,,,,Inactive
1163,1a463c0a-6632-4214-8e8e-be11e7bc2386,Heat Perimeter,NIFC,2024/10/12 04:42:24+00,2024-CACDD-014163,BOX CANYON,2024-CACDD-014163,0.1,Wildfire Daily Fire Perimeter,2024/10/11 23:42:24+00,2024/10/12 01:32:16.574+00,2024/10/12 06:28:29.735+00,Inactive
1164,b94d3e29-4884-4cd1-b2ad-959f01ea83f7,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/13 19:35:00+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,2997.74,Infrared Image,,,,Inactive
1165,c1bf2018-3e68-494c-b2eb-eb997405d8a6,Heat Perimeter,FIRIS,2024/10/13 22:33:44.998+00,CA-RRU-MARVIN-N43U,,,11.6493584255495,FIRIS Perimeter,,2024/10/13 22:32:27+00,,Inactive
1166,f03a0671-b233-43e2-9770-b0c502e81e35,Heat Perimeter,FIRIS,2024/10/14 00:29:00.316+00,CA-RRU-JACK-N43U,,,145.324358027475,FIRIS Perimeter,,2024/10/14 00:27:32+00,,Inactive
1167,5514fb22-6546-4c34-854d-b4ad381aa26b,Heat Perimeter,FIRIS,2024/10/14 01:03:53.512+00,CA-RRU-JACK-N43U,,,186.363059009692,FIRIS Perimeter,,2024/10/14 01:02:56+00,,Inactive
1168,37a6ab08-2f0f-4dd3-91c7-a3adf442dbca,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/14 21:46:00+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,3420.11,Infrared Image,,,,Inactive
1169,66774e7d-4542-4967-9adb-21d2c2d437fb,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/15 19:49:00+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,3760.74,Infrared Image,,,,Inactive
1170,f9ca7f82-c1f4-428b-a7ee-a1462cee3bdd,Heat Perimeter,NIFC,2024/10/16 16:58:44.244+00,2024-CATNR-001464,SATURN 7,2024-CATNR-001464,0.1,Wildfire Final Fire Perimeter,2024/07/19 02:05:00+00,2024/10/16 16:58:44.565+00,2024/10/16 16:58:44.565+00,Inactive
1171,efb4a6e0-0922-4e33-a1bb-67137cab0f20,Heat Perimeter,NIFC,2024/08/24 05:26:12+00,2024-CASDU-019757,PROCTOR 8,2024-CASDU-019757,0.01,Wildfire Daily Fire Perimeter,2024/08/24 00:26:12+00,2024/09/26 21:12:25.159+00,2024/10/16 17:14:12.647+00,Inactive
1172,db177ae7-d812-415f-b522-3dc0bc11dd80,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/17 20:38:11+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,4179.33,Infrared Image,,,,Inactive
1173,e9545c4c-71c5-4b71-a9da-34bc8296ba85,Heat Perimeter,FIRIS,2024/10/18 21:35:07.519+00,CA-LNU-Hay-N40Y,,,869.062607853303,FIRIS Perimeter,,2024/10/18 21:29:47+00,,Inactive
1174,bbc6ecee-d610-48e6-a0b2-6e7b1b0b8e6f,Heat Perimeter,FIRIS,2024/10/18 22:05:28.416+00,CA-SCU-Keller-N40Y,,,879.063554171414,FIRIS Perimeter,,2024/10/18 22:00:44+00,,Inactive
1175,fc89511d-280c-45ca-8ca3-01299d597e45,Heat Perimeter,FIRIS,2024/10/18 22:19:24.850+00,CA-SCU-Keller-N40Y,,,10.0009463181112,FIRIS Perimeter,,2024/10/18 22:17:41+00,,Inactive
1176,a8f96d3d-605f-41fa-ab37-c714ff06f0ed,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/18 20:54:18+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,4278.05,Infrared Image,,,,Inactive
1177,d3d9a0a5-be33-44d3-a755-638e3106e9bb,Heat Perimeter,FIRIS,2024/10/18 22:38:12.298+00,CA-SCU-Keller-N40Y,,,12.9974308093719,FIRIS Perimeter,,2024/10/18 22:36:54+00,,Inactive
1178,2b9ff587-1eda-4d7d-97ac-cec7b7cfcc0d,Heat Perimeter,FIRIS,2024/10/18 23:03:42.121+00,CA-LAC-SHCUBARUM-N43U,,,3.91368791442982,FIRIS Perimeter,,2024/10/18 23:02:16+00,,Inactive
1179,c2e4e0f4-1ca4-4786-a4fe-2f7a90c0aa0d,Heat Perimeter,FIRIS,2024/10/19 00:34:47.095+00,CA-RRU-MISSION-N43U,,,17.0169051041163,FIRIS Perimeter,,2024/10/19 00:33:07+00,,Inactive
1180,1b367e3b-ba64-4a3d-a9c5-56727f126a5b,Heat Perimeter,FIRIS,2024/10/19 01:41:56.073+00,CA-ANF-BRIDGE-N43U,,,55117.5879822884,FIRIS Perimeter,,2024/10/19 01:26:24+00,,Inactive
1181,235c9ed4-54b9-4e8f-baa9-3bd39763358f,Heat Perimeter,FIRIS,2024/10/19 22:01:51.061+00,CA-CDD-DOVE-N43U,,,225.776916772725,FIRIS Perimeter,,2024/10/19 22:01:07+00,,Inactive
1182,4e4fedbc-0fee-42a9-9f14-26b9f20f9f8d,Heat Perimeter,FIRIS,2024/10/19 22:31:58.122+00,CA-CDD-DOVE-N43U,,,529.61352772667,FIRIS Perimeter,,2024/10/19 22:30:33+00,,Inactive
1183,e457655b-ec32-466b-ba93-352f80fdc578,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/19 21:10:06+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,4610.58,Infrared Image,,,,Inactive
1184,94e6b385-4452-414e-8927-699c1a105d75,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/20 18:39:00+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,4915.9,Infrared Image,,,,Inactive
1185,a6c309ca-9f98-4345-9f4a-092e37a722b0,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/20 20:19:00+00,HAPPY,HAPPY,6f24a509-17cb-44a2-95c8-cfd7b65b8e64,6206.76,Infrared Image,,,,Inactive
1186,b22ea302-e42d-444d-8d2a-9926693bc993,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/21 22:32:00+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,5145.21,Infrared Image,,,,Inactive
1187,e573a2d5-11be-44c9-b3b0-4e9d736eb286,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/22 22:03:00+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,5128.12,Infrared Image,,,,Inactive
1188,cc1f2986-7b41-4c04-a50b-324258845d5a,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/23 20:05:00+00,CIENEGA VMP,CIENEGA VMP,,100.12,Mixed Methods,,,,Inactive
1189,93d22a3f-9cff-4299-8588-c950a9980020,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/23 22:44:00+00,SHOE,SHOE,4271d7e5-3765-4d9a-a492-205de510d51f,5128.86,Infrared Image,,,,Inactive
1190,c756c828-bfdb-4db0-bcfd-6293f9d5c70c,Heat Perimeter,NIFC,2024/07/16 21:18:46+00,2024-CASQF-001285,HAPPY,2024-CASQF-001285,0.25,Wildfire Daily Fire Perimeter,2024/07/16 16:18:00+00,2024/08/01 22:12:03.305+00,2024/11/11 17:19:02.689+00,Inactive
1191,60b0711a-3dfc-46f3-8088-8ab1fee67e7f,Heat Perimeter,FIRIS,2024/10/24 20:18:00.291+00,CA-RRU-GOLDEN-N43U,,,36.0830082969569,FIRIS Perimeter,,2024/10/24 20:15:13+00,,Inactive
1192,5ac821f2-3848-466d-b318-a0c96a24def4,Heat Perimeter,FIRIS,2024/10/25 00:42:10.743+00,CA-SBC-RIVERVIEW-N43,,,64.1229478910073,FIRIS Perimeter,,2024/10/25 00:39:26+00,,Inactive
1193,39bdf3f5-5397-4a98-8e29-0c4f37d0d4ad,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/25 20:05:46+00,SHAMROCK CAL VTP,SHAMROCK CAL VTP,,5753.76,Mixed Methods,,,,Inactive
1194,7cadba98-80e6-4938-a6e1-47cecee69281,Heat Perimeter,FIRIS,2024/10/27 02:00:40.027+00,CA-BDF-ALRAY-N43U,,,10.9988186985669,FIRIS Perimeter,,2024/10/27 01:57:21+00,,Inactive
1195,d6ef6ff0-5886-472d-abca-28f84e562bfb,Heat Perimeter,FIRIS,2024/10/27 02:33:12.893+00,CA-BDF-ALRAY-N43U,,,15.5620781271557,FIRIS Perimeter,,2024/10/27 02:31:59+00,,Inactive
1196,196f05b0-32bf-4b12-b904-b517227bfc34,Heat Perimeter,NIFC,2024/10/23 17:39:29.912+00,2024-CASDU-023811,MC CAIN VALLEY RD / I 8 HWY E,2024-CASDU-023811,0.2,Wildfire Daily Fire Perimeter,2024/10/23 16:03:21+00,2024/10/23 17:39:30.042+00,2024/10/27 21:04:52.217+00,Inactive
1197,2d0bef15-45a5-48c2-95f1-aeea0f0926f0,Heat Perimeter,FIRIS,2024/10/31 21:50:43.288+00,CA-SND-MONTEZUMA-N43U,,,37.0664830566943,FIRIS Perimeter,,2024/10/31 21:49:51+00,,Inactive
1198,06abb5d9-f762-491c-93ab-e44a35a3276c,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/10/31 22:20:48+00,HAPPY,HAPPY,6f24a509-17cb-44a2-95c8-cfd7b65b8e64,7337.85,Infrared Image,,,,Inactive
1199,018d8e5b-6253-49d1-bf78-29209b7147da,Heat Perimeter,FIRIS,2024/11/05 00:50:08.152+00,CA-RRU-WOLF-N43U,,,24.9373334949658,FIRIS Perimeter,,2024/11/05 00:49:04+00,,Inactive
1200,d24db947-25c0-442c-b7e9-d35c68560e5a,Heat Perimeter,FIRIS,2024/11/06 21:15:51.916+00,CA-VNC-MOUNTAIN-N4OY,,,8885.2737156529,FIRIS Perimeter,,2024/11/06 21:09:34+00,,Inactive
1201,583f2e2e-7fe4-4425-ae19-b04348cfd46a,Heat Perimeter,FIRIS,2024/11/06 22:34:10.080+00,CA-VNC-MOUNTAIN-N4OY,,,10457.6610590637,FIRIS Perimeter,,2024/11/06 22:12:57+00,,Inactive
1202,7de22959-6fdd-4002-acc8-92d1259011a3,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/11/07 02:02:00+00,MOUNTAIN,MOUNTAIN,70e13d7c-9894-401c-8bb4-f0a3c2f4df4c,14147.78,Infrared Image,,,,Inactive
1203,7e264631-3968-425b-b8b1-2dbbde9fd3b1,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/11/07 18:29:40+00,MOUNTAIN,MOUNTAIN,70e13d7c-9894-401c-8bb4-f0a3c2f4df4c,19643.31,Infrared Image,,,,Inactive
1204,32372e77-f9d1-4903-b92a-3046fd29bc2e,Heat Perimeter,NIFC,2024/10/08 02:35:04+00,2024-CASDU-022824,POSTA 3,2024-CASDU-022824,413.105259585345,Wildfire Daily Fire Perimeter,2024/10/07 21:35:04+00,2024/10/09 01:29:51+00,2024/11/08 13:50:01.918+00,Inactive
1205,e258ea89-a277-4c3b-8f30-2b23996512aa,Heat Perimeter,FIRIS,2024/11/07 22:12:15.704+00,CA-SBC-SantaLucia-N40Y,,,123.462159339562,FIRIS Perimeter,,2024/11/07 22:10:38+00,,Inactive
